Year,ISIN,Weight
2018,US9024941034,0.007676271014173114
2018,US92532F1003,0.01742658227336798
2018,US92939U1060,0.006329509762090094
2018,US9311421039,0.0003255522010706221
2019,CA0084741085,0.03989016736484283
2019,CA2918434077,0.06137139954307032
2019,CA5394811015,0.01949567532685708
2019,CA6837151068,0.01093480036299378
2019,GB0022569080,0.006177691917445795
2019,IE00BWT6H894,0.04408666822580866
2019,US03027X1000,0.06416850783317615
2019,US03940R1077,0.057325039156253275
2019,US1096411004,0.0009810723475914837
2019,US1101221083,0.0016122854357163165
2019,US1255231003,0.037873901648443724
2019,US1713401024,0.036151561627550725
2019,US2091151041,0.028142797164752674
2019,US22822V1017,0.02356275418828261
2019,US2371941053,0.033111582900808366
2019,US25746U1097,0.0012704686839793225
2019,US26441C2044,0.043595903758268814
2019,US29272W1099,0.0047535472786280055
2019,US3029411093,0.05196391998764144
2019,US31620M1062,0.039712530989998614
2019,US3379321074,0.02845380654913483
2019,US4278661081,0.024994142690246423
2019,US4404521001,0.04679592490203688
2019,US4523271090,5.0910714221469116e-05
2019,US4943681035,0.0007296687773925141
2019,US4972661064,0.0010614470350755383
2019,US5324571083,0.029539952631850826
2019,US5398301094,0.003084323401262629
2019,US55261F1049,0.06492395717693851
2019,US5801351017,0.0672911157235886
2019,US58933Y1055,0.04444899960199382
2019,US6516391066,0.005698907380199744
2019,US69331C1080,0.001490442414193997
2019,US69351T1060,0.004853189770494437
2019,US8425871071,0.03432804101866707
2019,US8725401090,0.005909906647548257
2019,US87612E1064,0.007789772853578579
2019,US9024941034,0.0019657049082760568
2019,US91324P1021,0.01764337020715313
2019,US92532F1003,0.0027641398540367034
2020,CA2918434077,0.06418321678995449
2020,CA5394811015,0.053257115871768256
2020,CA59162N1096,0.025546276650814655
2020,IE00BWT6H894,0.03106310157424448
2020,US03027X1000,0.0450541410489733
2020,US03073E1055,0.002225627134135878
2020,US09062X1037,0.003193618392365184
2020,US1255231003,0.03752161051599303
2020,US12572Q1058,0.06873998507043425
2020,US1258961002,0.00023890822170531323
2020,US1890541097,0.03717889630123618
2020,US2091151041,0.03445914444451138
2020,US22822V1017,0.02211212389666012
2020,US25746U1097,0.06826590977415962
2020,US3029411093,0.03053422593307739
2020,US3379321074,0.03147927588607541
2020,US3755581036,9.001359451065751e-05
2020,US4198701009,0.09015164312305395
2020,US4278661081,0.009085676049752356
2020,US4404521001,0.030182937478504385
2020,US5324571083,0.04793219829484577
2020,US58933Y1055,0.004924935650286154
2020,US5949181045,0.015918643468377805
2020,US6200763075,0.02423320699361092
2020,US6516391066,0.03429187187243681
2020,US65339F1012,0.028799263950280235
2020,US6541061031,0.0005251860025826719
2020,US65473P1057,0.010354390239810619
2020,US67066G1040,0.0015019803701185278
2020,US7433151039,0.014319890746041264
2020,US74460D1090,0.006711432520733628
2020,US74762E1029,0.02398326325898598
2020,US75886F1075,0.03993494325463469
2020,US8326964058,0.023574424469056953
2020,US84265V1052,0.011034535425430482
2020,US9311421039,0.027396385730837237
2021,CA05534B7604,0.014997338409727423
2021,CA2918434077,0.05274413324783202
2021,CA5394811015,0.022840693322306992
2021,CA59162N1096,0.054671767343512
2021,CA8029121057,0.005920754080054337
2021,CA8849038085,0.01760671408394047
2021,IE00BWT6H894,0.014214959726799894
2021,US00971T1016,0.01802974275446407
2021,US0565251081,0.0031357916248458506
2021,US0584981064,0.02906328930909599
2021,US09062X1037,0.03293493341437308
2021,US12572Q1058,0.07137224839014106
2021,US1270971039,0.051159687285422424
